# Jingwei AI Keyboard merged lexicon
# Format: pinyin<TAB>candidate1|candidate2...<TAB>weight1|weight2...
# Base chat phrases + Rime pinyin-simp, frequency preserved
# Upstream: https://github.com/rime/rime-pinyin-simp
yinxu	阴虚	500000
yinzhang	印章	500000
yinzhe	印着	500000
yinzheng	印证	500000
yinzhi	印制|引致|音质	500000|500000|500000
yinzhong	引种	500000
yinchuan	银川	500000
yinchun	阴唇	500000
yincha	饮茶	500000
yinchang	吟唱	500000
yinchen	阴沉	500000
yincheng	银城	500000
yinchu	引出	500000
yinshua	印刷	500000
yinshang	因伤	500000
yinshen	引申|隐身	500000|500000
yinshi	吟诗|银饰|隐士|饮食	500000|500000|500000|500000
yinshu	引述	500000
yinshui	引水|淫水|饮水	500000|500000|500000
yinran	印染	500000
yinren	隐忍	500000
yinrou	阴柔	500000
yinru	引入	500000
yinzai	印在	500000
yinzi	因子|引子|引自|引资|银子	500000|500000|500000|500000|500000
yinzuo	银座	500000
yincang	隐藏	500000
yinci	因此	500000
yinse	银色|音色	500000|500000
yinsen	阴森	500000
yinsi	隐私	500000
yinsu	因素|音速	500000|500000
yinyuan	因缘|姻缘|音源	500000|500000|500000
yinyue	银月|隐约|音乐	500000|500000|500000
yinyun	氤氲	500000
yinyan	引言	500000
yinyang	阴阳	500000
yinyi	音译	500000
yinyin	隐隐	500000
yinying	阴影	500000
yinyou	印有|引诱|隐忧	500000|500000|500000
yinyong	引用|饮用	500000|500000
yinyu	阴郁|阴雨|隐喻|音域	500000|500000|500000|500000
yinwen	引文	500000
yiner	因而|银耳	500000|500000
yingbang	英镑	500000
yingbi	硬币	500000
yingbian	应变	500000
yingbin	迎宾	500000
yingpan	硬盘	500000
yingpian	影片	500000
yingpin	应聘	500000
yingping	影评|荧屏	500000|500000
yingmei	英美	500000
yingmi	影迷	500000
yingmian	迎面	500000
yingming	英明	500000
yingmu	荧幕	500000
yingfa	英法	500000
yingfeng	迎风	500000
yingfu	应付	500000
yingda	应答	500000
yingdang	应当	500000
yingde	应得|赢得	500000|500000
yingdi	影帝|营地	500000|500000
yingdie	影碟	500000
yingdu	硬度	500000
yingduo	应多	500000
yingdui	应对	500000
yingtai	映泰	500000
yingtan	影坛	500000
yingtao	樱桃	500000
yinglun	英伦	500000
yinglai	迎来	500000
yinglang	硬朗	500000
yingli	应力|盈利|英里|营利|赢利	500000|500000|500000|500000|500000
yinglou	影楼	500000
yingguang	荧光	500000
yingguo	英国	500000
yingkou	营口	500000
yingkui	盈亏	500000
yinghua	樱花|硬化	500000|500000
yinghuang	英皇	500000
yinghan	英汉	500000
yinghang	英航	500000
yinghao	英豪	500000
yinghe	迎合	500000
yinghou	影后	500000
yinghui	萦回	500000
yingjun	英俊|英军	500000|500000
yingji	应急|应激|影集	500000|500000|500000
yingjia	赢家	500000
yingjian	硬件	500000
yingjiang	应将	500000
yingjie	应届|英杰|迎接	500000|500000|500000
yingjin	应尽	500000
yingjiu	营救	500000
yingqiu	赢球	500000
yingqu	赢取|迎娶	500000|500000
yingxian	应先	500000
yingxiao	营销	500000
yingxiang	应向|影像|影响|影象|映像	500000|500000|500000|500000|500000
yingxin	迎新	500000
yingxing	影星|硬性	500000|500000
yingxiong	英雄	500000
yingzhan	应战|影展|迎战	500000|500000|500000
yingzhang	营帐|营长	500000|500000
yingzhao	映照	500000
yingzhe	迎着	500000
yingzheng	应征	500000
yingchun	迎春	500000
yingchao	英超	500000
yingchen	映衬	500000
yingcheng	影城	500000
yingchi	影驰|英尺	500000|500000
yingchou	应酬	500000
yingshang	硬伤|迎上	500000|500000
yingshe	影射|映射	500000|500000
yingsheng	应声	500000
yingshi	应是|应试|影视|硬是|英式	500000|500000|500000|500000|500000
yingshou	应收|营收	500000|500000
yingshui	应税	500000
yingrao	萦绕	500000
yingzai	应在	500000
yingzao	营造	500000
yingzi	影子|英姿|英子	500000|500000|500000
yingzuo	硬座	500000
yingcun	英寸	500000
yingcai	英才	500000
yingcong	应从	500000
yingsu	应诉|罂粟	500000|500000
yingyuan	影院	500000
yingyue	映月	500000
yingyun	营运	500000
yingyan	应验	500000
yingyang	营养	500000
yingyao	应邀|硬要	500000|500000
yingye	营业	500000
yingyi	应以	500000
yingyin	影印|影音	500000|500000
yingying	盈盈|莹莹|莺莺	500000|500000|500000
yingyou	应有|应由	500000|500000
yingyong	应用|英勇	500000|500000
yingwei	应为	500000
yingwo	硬卧	500000
yingwu	鹦鹉	500000
yingan	应按	500000
yinger	婴儿	500000
youba	又把	500000
youbang	友邦	500000
youbei	又被	500000
youbi	右臂	500000
youbiao	游标	500000
youbie	有别	500000
youbing	有病	500000
youbu	又不	500000
youpa	又怕	500000
youpai	优派|右派	500000|500000
youpan	优盘	500000
youpian	诱骗	500000
youpiao	邮票	500000
youpin	油品	500000
youma	邮码	500000
youmen	友们|油门	500000|500000
youmei	优美|又没|由美	500000|500000|500000
youmian	右面	500000
youmiao	幼苗	500000
youming	又名|有名	500000|500000
youmo	幽默|油墨	500000|500000
youmu	游牧	500000
youfa	诱发	500000
youfang	有房	500000
youfen	有份	500000
youfeng	有风	500000
youfei	油费|邮费	500000|500000
youfou	有否	500000
youfu	有福	500000
youda	又大|又打|有大	500000|500000|500000
youdai	优待|有待	500000|500000
youdang	游荡	500000
youdao	又到|有道|诱导	500000|500000|500000
youde	又得|有得|有的	500000|500000|500000
youdeng	油灯	500000
youdei	又得	500000
youdi	邮递	500000
youdian	优点|有点|邮电	500000|500000|500000
youdong	游动	500000
youdu	有毒	500000
youduo	又多|有多	500000|500000
youta	由他	500000
youtai	犹太	500000
youtian	又添|有天|油田	500000|500000|500000
youtiao	油条	500000
youting	游艇	500000
youtui	右腿	500000
younv	幼女	500000
youna	有哪	500000
younan	有难	500000
younao	右脑	500000
youneng	又能	500000
youni	有你|油腻|由你	500000|500000|500000
younian	幼年	500000
youlun	油轮	500000
youlv	忧虑	500000
youlai	又来|由来	500000|500000
youlan	幽兰|游览	500000|500000
youle	有了|游乐	500000|500000
youlei	有泪	500000
youli	有利|有力|有理|有礼|游历|游离	500000|500000|500000|500000|500000|500000
youliao	油料	500000
youliang	优良|有两	500000|500000
youlie	优劣	500000
youling	幽灵	500000
youlu	右路	500000
youguan	有关	500000
yougai	又该	500000
yougan	有感	500000
youge	有个	500000
yougei	又给	500000
yougou	邮购	500000
yougong	有功	500000
yougu	幽谷	500000
youguo	有过|油锅	500000|500000
yougui	有鬼	500000
youke	又可|有课|游客	500000|500000|500000
youkong	有空	500000
youku	油库	500000
youhua	优化|有话|油画	500000|500000|500000
youhuan	忧患	500000
youhai	有害	500000
youhao	又好|友好|有好|油耗	500000|500000|500000|500000
youhe	又何|有何	500000|500000
youhen	有很	500000
youhei	黝黑	500000
youhou	优厚	500000
youhuo	有货|诱惑	500000|500000
youhui	优惠|又会|幽会	500000|500000|500000
youji	右击|有机|游击|游记|邮寄	500000|500000|500000|500000|500000
youjia	有加|有家|油价	500000|500000|500000
youjian	又见|右键|邮件	500000|500000|500000
youjiao	又叫|右脚|幼教	500000|500000|500000
youjiang	又将|有奖	500000|500000
youjin	有劲	500000
youjing	幽静	500000
youjiu	悠久	500000
youju	有句|邮局	500000|500000
youquan	幼犬|有权	500000|500000
youqi	尤其|有其|油气|油漆|由其	500000|500000|500000|500000|500000
youqian	有钱	500000
youqing	友情|有情|有请	500000|500000|500000
youqu	又去|有趣	500000|500000
youxuan	优选	500000
youxi	有戏|游戏	500000|500000
youxia	右下|游侠	500000|500000
youxian	优先|悠闲|有线|有限|由县	500000|500000|500000|500000|500000
youxiao	幼小|有效	500000|500000
youxiang	又像|又向|幽香|油箱|邮箱	500000|500000|500000|500000|500000
youxie	有些	500000
youxin	忧心|有心|有新	500000|500000|500000
youxing	有幸|有形|油性|游行	500000|500000|500000|500000
youxiu	优秀	500000
youxu	有序	500000
youzhuan	右转	500000
youzha	油炸	500000
youzhe	有着	500000
youzheng	邮政	500000
youzhi	优质|幼稚|有志|油脂	500000|500000|500000|500000
youzhong	有种|由衷	500000|500000
youzhu	有助	500000
youchuan	游船	500000
youchang	悠长|有偿|油厂	500000|500000|500000
youche	有车	500000
youcheng	又称	500000
youchi	幼齿	500000
youchou	忧愁|有仇	500000|500000
youchong	幼虫	500000
youchu	又出	500000
yousha	有啥	500000
youshan	友善	500000
youshang	右上|忧伤|有伤	500000|500000|500000
youshen	幽深|有什|有神	500000|500000|500000
yousheng	有声|由省	500000|500000
youshei	有谁	500000
youshi	优势|又是|有事|有失|有时|由市	500000|500000|500000|500000|500000|500000
youshou	右手	500000
youshu	有数	500000
youshuo	又说	500000
youshui	有水|有谁|油水|游水|游说|由谁	500000|500000|500000|500000|500000|500000
youran	悠然	500000
yourang	又让	500000
youren	友人|有人|游人|诱人	500000|500000|500000|500000
youru	又如|有如|犹如	500000|500000|500000
youzai	又在	500000
youzen	又怎	500000
youzi	柚子|游子|游资|邮资	500000|500000|500000|500000
youzou	游走	500000
youzui	有罪	500000
youcai	有才|油菜	500000|500000
youce	右侧	500000
youci	有次|有此|由此	500000|500000|500000
youcong	又从	500000
youcuo	有错	500000
yousun	有损	500000
youse	有色	500000
yousuo	有所	500000
youyuan	幽怨|悠远|有源|有缘|游园|由原	500000|500000|500000|500000|500000|500000
youyue	优越|有约	500000|500000
youya	优雅|幽雅	500000|500000
youyan	右眼|油烟	500000|500000
youyang	悠扬|有氧	500000|500000
youyao	又要	500000
youyi	优异|又一|又以|友谊|右翼|尤以|有一|有意|有益	500000|500000|500000|500000|500000|500000|500000|500000|500000
youyin	又因|诱因	500000|500000
youyou	又有|幽幽|悠悠	500000|500000|500000
youyong	又用|有用|游泳	500000|500000|500000
youyu	优于|忧郁|有余|有雨|犹豫|由于|鱿鱼	500000|500000|500000|500000|500000|500000|500000
youwan	游玩	500000
youwang	有望	500000
youwen	又问|尤文	500000|500000
youwei	又为|尤为|有位|有违	500000|500000|500000|500000
youwo	有我	500000
youwu	尤物|有无|有误|油污	500000|500000|500000|500000
youa	有啊	500000
youai	友爱|有爱	500000|500000
youan	右岸|幽暗	500000|500000
youer	幼儿|诱饵	500000|500000
yongbao	拥抱	500000
yongbi	用笔	500000
yongbie	永别	500000
yongbing	佣兵|用兵	500000|500000
yongbu	永不	500000
yongpin	用品	500000
yongmeng	勇猛	500000
yongfa	用法	500000
yongfang	用房	500000
yongdai	拥戴	500000
yongdao	用刀|用到	500000|500000
yongde	用得|用的	500000|500000
yongdi	用地	500000
yongdian	用电	500000
yongdiao	用掉	500000
yongdong	涌动	500000
yongdu	拥堵	500000
yongduo	勇夺	500000
yongta	用它	500000
yongtu	用途	500000
yonglai	涌来|用来	500000|500000
yonglan	慵懒	500000
yongle	永乐	500000
yongli	用例|用力	500000|500000
yongliao	用料	500000
yongliang	用量	500000
yongguang	用光	500000
yonggan	勇敢	500000
yonggang	永刚	500000
yonggong	用功|用工	500000|500000
yongguo	用过	500000
yongkang	永康	500000
yonghao	用好	500000
yonghe	永和	500000
yongheng	永恒	500000
yonghu	拥护|用户	500000|500000
yongji	拥挤	500000
yongjiao	用脚	500000
yongjin	佣金|涌进|用尽	500000|500000|500000
yongjiu	永久	500000
yongju	用具	500000
yongqi	勇气|涌起	500000|500000
yongqian	用钱	500000
yongxian	涌现	500000
yongxiang	涌向	500000
yongxin	用心	500000
yongxing	永兴	500000
yongzhuang	泳装	500000
yongzhe	勇者|拥着|用着	500000|500000|500000
yongzheng	雍正	500000
yongzhi	用之|用纸	500000|500000
yongzhou	永州	500000
yongzhong	臃肿	500000
yongchang	用场	500000
yongche	用车	500000
yongchi	泳池	500000
yongchu	涌出|用处	500000|500000
yongshang	涌上|用上	500000|500000
yongsheng	永生	500000
yongshi	勇士|永世|用时	500000|500000|500000
yongshou	用手	500000
yongshu	用书	500000
yongshui	用水	500000
yongren	佣人|用人	500000|500000
yongru	涌入	500000
yongzai	用在	500000
yongzuo	用作	500000
yongzui	用嘴	500000
yongcun	永存	500000
yongcan	用餐	500000
yongci	用此|用词	500000|500000
yongsu	庸俗	500000
yongyuan	永远	500000
yongyue	踊跃	500000
yongyao	用药	500000
yongyi	泳衣|用以|用意	500000|500000|500000
yongyou	拥有|用友|用油	500000|500000|500000
yongyong	用用	500000
yongyu	勇于|用于|用语	500000|500000|500000
yongwan	用完	500000
yongan	永安	500000
yubao	预报	500000
yubei	预备	500000
yupei	玉佩	500000
yupian	鱼片	500000
yumao	羽毛	500000
yumen	郁闷	500000
yumei	愚昧	500000
yumi	玉米	500000
yumiao	育苗	500000
yumin	于民|愚民|渔民	500000|500000|500000
yuming	余名|域名	500000|500000
yumou	预谋	500000
yufa	愈发|语法	500000|500000
yufang	预防	500000
yufen	鱼粉	500000
yufei	与非	500000
yufou	与否	500000
yufu	渔夫|迂腐|预付	500000|500000|500000
yudan	于丹	500000
yudao	遇到	500000
yudi	余地|玉帝|雨滴	500000|500000|500000
yudian	雨点	500000
yudiao	语调	500000
yuding	预定|预订	500000|500000
yuta	与他|与她	500000|500000
yutang	鱼塘	500000
yutian	雨天	500000
yutou	芋头|鱼头	500000|500000
yunv	玉女	500000
yunan	遇难	500000
yuni	与你|淤泥	500000|500000
yunian	余年	500000
yunin	与您	500000
yunong	愚弄	500000
yulun	舆论	500000
yulan	玉兰|预览	500000|500000
yule	娱乐	500000
yulei	鱼类|鱼雷	500000|500000
yuliao	语聊|预料	500000|500000
yuliang	雨量	500000
yulin	榆林|玉林|雨林	500000|500000|500000
yuliu	预留	500000
yulong	玉龙	500000
yulu	语录|雨露	500000|500000
yuguang	余光	500000
yugai	与该	500000
yugan	语感|预感	500000|500000
yugang	浴缸|渔港|鱼缸	500000|500000|500000
yugao	预告	500000
yuge	余个	500000
yugou	预购	500000
yugu	预估	500000
yuguo	雨果	500000
yukuan	余款	500000
yukuai	愉快	500000
yuke	预科	500000
yuhua	余华	500000
yuhuan	玉环	500000
yuhai	遇害	500000
yuhan	御寒	500000
yuhang	余杭|宇航	500000|500000
yuhe	愈合	500000
yuhou	雨后|预后	500000|500000
yuhuo	欲火	500000
yuhui	与会|迂回	500000|500000
yujun	与君	500000
yuji	淤积|雨季|预计	500000|500000|500000
yujia	余家|愈加|瑜伽|瑜珈	500000|500000|500000|500000
yujian	遇见|预见	500000|500000
yujie	御姐	500000
yujin	浴巾	500000
yujing	语境|预警	500000|500000
yuju	语句	500000
yuquan	玉泉|羽泉	500000|500000
yuqi	与其|于其|玉器|语气|逾期|预期	500000|500000|500000|500000|500000|500000
yuqiu	欲求	500000
yuxue	雨雪	500000
yuxi	玉溪|预习	500000|500000
yuxia	余下|鱼虾	500000|500000
yuxian	遇险|预先	500000|500000
yuxiang	预想	500000
yuxin	于心	500000
yuzhuang	预装	500000
yuzhao	玉照|预兆	500000|500000
yuzhen	余震	500000
yuzhi	与之|欲知|阈值|预制|预支|预知|预置	500000|500000|500000|500000|500000|500000|500000
yuzhou	宇宙	500000
yuzhong	余种|狱中|育种|语种|雨中	500000|500000|500000|500000|500000
yuzhu	预祝	500000
yuchuan	渔船	500000
yuchun	宇春|愚蠢	500000|500000
yuchang	浴场	500000
yuchi	浴池|鱼翅	500000|500000
yushang	遇上	500000
yushe	预设	500000
yushen	预审	500000
yusheng	余生|雨声	500000|500000
yushi	于世|于是|御史|浴室|玉石|遇事|预示	500000|500000|500000|500000|500000|500000|500000
yushou	预售|预收	500000|500000
yushu	玉树	500000
yushui	雨水	500000
yure	余热|预热	500000|500000
yuren	与人|于人|余人|愚人|渔人|育人	500000|500000|500000|500000|500000|500000
yurou	鱼肉	500000
yurong	羽绒	500000
yuzeng	预增	500000
yucun	渔村|预存	500000|500000
yucai	育才	500000
yuce	预测	500000
yuci	与此|于此|遇刺	500000|500000|500000
yusuan	预算	500000
yusai	预赛	500000
yusan	雨伞	500000
yusu	语速	500000
yusuo	寓所	500000
yuyuan	余元	500000
yuyue	愉悦|逾越|预约	500000|500000|500000
yuyan	寓言|浴盐|语言|雨燕|预演|预言	500000|500000|500000|500000|500000|500000
yuyao	余姚	500000
yuye	渔业|雨夜	500000|500000
yuyi	予以|寓意|羽翼|羽衣|语义|雨衣	500000|500000|500000|500000|500000|500000
yuyin	语音	500000
yuyou	遇有	500000
yuyong	御用	500000
yuyu	郁郁	500000
yuwan	余万|鱼丸	500000|500000
yuwang	欲望	500000
yuwen	宇文|语文	500000|500000
yuwei	誉为	500000
yuwo	与我	500000
yuer	育儿|鱼儿	500000|500000
wapian	瓦片	500000
wadao	挖到	500000
wadi	洼地	500000
wakuang	挖矿	500000
wakao	哇靠	500000
wakeng	挖坑	500000
waku	挖苦	500000
wajue	挖掘	500000
wajie	瓦解	500000
wachu	挖出	500000
wazi	娃子|袜子	500000|500000
wasai	哇塞	500000
wasi	瓦斯	500000
wawa	哇哇|娃娃	500000|500000
waer	娃儿|瓦尔	500000|500000
waibao	外包	500000
waibi	外币	500000
waibian	外边	500000
waibiao	外表	500000
waibin	外宾	500000
waibu	外部	500000
waipai	外拍|外派	500000|500000
waipan	外盘	500000
waipi	外皮	500000
waipin	外频	500000
waipo	外婆	500000
waimai	外卖	500000
waimao	外貌|外贸	500000|500000
waifang	外方	500000
waifu	外敷|外服	500000|500000
waidi	外地	500000
waidian	外电	500000
waitan	外滩	500000
waitao	外套|外逃	500000|500000
waitou	外头	500000
wailai	外来	500000
waile	歪了	500000
waili	外力	500000
wailian	外联	500000
wailiu	外流	500000
wailu	外露	500000
waigua	外挂	500000
waiguan	外观	500000
waigou	外购	500000
waigong	外公	500000
waiguo	外国	500000
waikuai	外快	500000
waike	外壳|外科	500000|500000
waihuan	外环	500000
waihang	外行	500000
waihao	外号	500000
waihui	外汇	500000
waiji	外籍	500000
waijia	外加	500000
waijiao	外交|外教	500000|500000
waijie	外接|外界	500000|500000
waijing	外景	500000
waiqi	外企	500000
waiqiang	外墙	500000
waiqu	歪曲	500000
waixian	外线	500000
waixiao	外校|外销	500000|500000
waixiang	外向|外相	500000|500000
waixie	外泄	500000
waixing	外型|外形|外星	500000|500000|500000
waizhuan	外传	500000
waizhai	外债	500000
waizhang	外长	500000
waizhe	歪着	500000
waizhi	外置	500000
waichuan	外传	500000
waichu	外出	500000
waishang	外伤|外商	500000|500000
waishe	外设	500000
waisheng	外甥|外省	500000|500000
waishi	外事	500000
wairen	外人	500000
waizai	外在	500000
waizi	外资	500000
waice	外侧	500000
waiceng	外层	500000
waisun	外孙	500000
waiyuan	外援	500000
waiyun	外运	500000
waiyan	外延	500000
waiyi	外衣	500000
waiyin	外阴	500000
waiyong	外用	500000
waiyu	外域|外语|外遇	500000|500000|500000
waiwai	歪歪	500000
waiwang	外网	500000
waiwen	外文	500000
waiwei	外围	500000
wanba	玩吧	500000
wanban	万般|晚班|玩伴	500000|500000|500000
wanbao	晚报	500000
wanbei	完备|晚辈	500000|500000
wanbi	完毕|完璧	500000|500000
wanbiao	腕表	500000
wanpi	顽皮	500000
wanman	完满	500000
wanmei	完美	500000
wanming	万名|玩命	500000|500000
wanmu	万亩	500000
wanfa	玩法	500000
wanfan	晚饭|碗饭	500000|500000
wanfang	万方	500000
wanfen	万分	500000
wanfeng	晚风	500000
wandun	万吨	500000
wanda	万达	500000
wandan	完蛋	500000
wandao	弯道|玩到	500000|500000
wande	玩得|玩的	500000|500000
wandian	晚点	500000
wandou	豌豆	500000
wanduo	万多	500000
wantai	万台	500000
wantong	万通	500000
wanneng	万能	500000
wannian	万年|晚年	500000|500000
wannong	玩弄	500000
wanle	完了|玩乐	500000|500000
wanli	万历|万里|碗里	500000|500000|500000
wanliang	万辆	500000
wanliu	挽留	500000
wanlu	弯路	500000
wange	万个	500000
wangong	完工	500000
wangu	万古|万股|顽固	500000|500000|500000
wanguo	万国|玩过	500000|500000
wankuai	万块|碗筷	500000|500000
wanke	万科	500000
wanhao	完好	500000
wanhou	完后	500000
wanhu	万户	500000
wanhui	挽回|晚会	500000|500000
wanji	顽疾	500000
wanjia	万家|玩家	500000|500000
wanjian	晚间	500000
wanjie	完结	500000
wanjiu	挽救	500000
wanju	婉拒|玩具	500000|500000
wanquan	完全	500000
wanqi	晚期|玩起	500000|500000
wanqian	万千	500000
wanqiang	顽强	500000
wanqing	晚清	500000
wanqu	弯曲	500000
wanxi	惋惜	500000
wanxia	弯下|晚霞	500000|500000
wanxiao	玩笑	500000
wanxiang	万象	500000
wanxie	晚些	500000
wanxing	万幸	500000
wanzhuan	婉转|玩转	500000|500000
wanzhang	万丈|万张	500000|500000
wanzhe	挽着|玩着	500000|500000
wanzheng	完整	500000
wanzhou	万州	500000
wanzhong	万众|万种	500000|500000
wancheng	完成	500000
wanshua	玩耍	500000
wanshan	完善	500000
wansheng	完胜	500000
wanshi	万事|完事	500000|500000
wanshui	晚睡	500000
wanren	万人|完人	500000|500000
wanru	宛如	500000
wanruo	宛若	500000
wanzi	万字|丸子	500000|500000
wancan	晚餐	500000
wansui	万岁	500000
wanyuan	万元	500000
wanyue	婉约	500000
wanyan	完颜|晚宴|蜿蜒	500000|500000|500000
wanyao	弯腰	500000
wanyi	万一|万亿|玩意|玩艺	500000|500000|500000|500000
wanyu	万余	500000
wanwan	万万|弯弯|玩完|玩玩	500000|500000|500000|500000
wanwang	万网	500000
wanwei	玩味	500000
wanwu	万物|玩物	500000|500000
wane	万恶	500000
waner	婉儿|玩儿	500000|500000
wanou	玩偶	500000
wangba	王八|网吧	500000|500000
wangbei	往北	500000
wangbin	王斌	500000
wangpai	王牌	500000
wangpan	网盘	500000
wangpeng	王鹏	500000
wangping	王平	500000
wangmeng	王蒙	500000
wangmin	网民	500000
wangming	王明|网名	500000|500000
wangmou	王某	500000
wangfan	往返	500000
wangfang	王芳	500000
wangfeng	汪峰	500000
wangfei	王妃|王菲|网费	500000|500000|500000
wangfu	王府	500000
wangduan	网段	500000
wangdan	王丹	500000
wangdao	王道	500000
wangdian	网店|网点	500000|500000
wangdiao	忘掉	500000
wangdong	往东|王东	500000|500000
wangtao	王涛	500000
wangtong	网通	500000
wangtu	妄图	500000
wangnan	往南|王楠	500000|500000
wangnei	网内	500000
wangnian	往年	500000
wanglai	往来	500000
wangle	忘了|望了	500000|500000
wanglei	王磊	500000
wangli	往里|王丽|王力|王立	500000|500000|500000|500000
wanglian	网恋	500000
wangliang	王亮	500000
wangling	亡灵	500000
wanglu	网路	500000
wangluo	网络|网罗	500000|500000
wangguan	王冠|网关|网管	500000|500000|500000
wanggang	王刚	500000
wangge	网格	500000
wanggou	网购	500000
wanggong	王宫	500000
wangguo	亡国|王国	500000|500000
wangka	网卡	500000
wanghuai	忘怀	500000
wanghai	王海	500000
wanghan	汪涵	500000
wanghao	王浩|王皓	500000|500000
wanghou	往后|王后	500000|500000
wanghui	往回|王辉	500000|500000
wangjun	王俊|王军	500000|500000
wangji	忘记|旺季	500000|500000
wangjia	王佳|王家	500000|500000
wangjian	望见|王建|网监	500000|500000|500000
wangjiao	旺角	500000
wangjie	往届|王杰	500000|500000
wangjing	望京|王晶|王静	500000|500000|500000
wangque	忘却	500000
wangqian	往前	500000
wangqiang	王强	500000
wangqing	忘情	500000
wangqiu	网球	500000
wangqu	望去	500000
wangxun	网讯	500000
wangxi	往昔|往西	500000|500000
wangxia	往下|网下	500000|500000
wangxian	网线	500000
wangxiao	王小|王晓|网校	500000|500000|500000
wangxiang	妄想|望向	500000|500000
wangxin	王新	500000
wangzhuan	网赚	500000
wangzhuang	网状	500000
wangzhai	网摘	500000
wangzhan	网站	500000
wangzhe	望着|王者	500000|500000
wangzhen	王振	500000
wangzhi	王志|网址|网志	500000|500000|500000
wangchang	往常	500000
wangchao	王朝|王超	500000|500000
wangcheng	王城	500000
wangchong	网虫	500000
wangshang	往上|网上|网商	500000|500000|500000
wangsheng	往生|旺盛	500000|500000
wangshi	往事|王世|王室|王氏|王石	500000|500000|500000|500000|500000
wangshuo	王朔	500000
wangri	往日	500000
wangzi	王子	500000
wangzong	王总	500000
wangcai	旺财	500000
wangsu	网速	500000
wangyue	望月	500000
wangyan	王燕	500000
wangyang	汪洋	500000
wangye	王爷|网页	500000|500000
wangyi	王毅|网易	500000|500000
wangyin	网瘾|网银	500000|500000
wangyou	网友|网游	500000|500000
wangyong	王勇|王永	500000|500000
wangyu	王宇|王玉|网域	500000|500000|500000
wangwai	往外	500000
wangwang	往往|旺旺|望望|汪汪	500000|500000|500000|500000
wangwen	王文	500000
wangwei	王伟|王位|王维	500000|500000|500000
wangwo	忘我	500000
wanger	王二	500000
wenbao	温饱	500000
wenben	文本	500000
wenbi	文笔	500000
wenbu	稳步	500000
wenping	文凭	500000
wenmang	文盲	500000
wenmi	文秘	500000
wenming	文明|闻名	500000|500000
wenfa	文法	500000
wenfeng	文峰|文风	500000|500000
wenda	问答	500000
wendang	文档|稳当	500000|500000
wendao	问到|问道|闻到	500000|500000|500000
wende	问得	500000
wendi	文帝	500000
wending	稳定|问鼎	500000|500000
wendu	温度	500000
wenta	问他	500000
wentai	稳态	500000
wentan	文坛	500000
wentuo	稳妥	500000
wennuan	温暖	500000
wenni	吻你|问你	500000|500000
wenluan	紊乱	500000
wenlai	文莱	500000
wenle	吻了	500000
wenli	文理|纹理	500000|500000
wenlian	文联	500000
wenling	温岭	500000
wenlong	文龙	500000
wenlu	纹路|问路	500000|500000
wengao	文稿	500000
wenge	文革|温格|问个	500000|500000|500000
wengu	稳固	500000
wenguo	问过	500000
wenke	文科	500000
wenku	文库	500000
wenhua	文化|文华|问话	500000|500000|500000
wenhao	问号|问好	500000|500000
wenhe	吻合|温和	500000|500000
wenhou	问候	500000
wenhuo	文火	500000
wenjuan	问卷	500000
wenji	文集|问及	500000|500000
wenjian	文件|稳健	500000|500000
wenjiao	文教	500000
wenjiang	温江	500000
wenjing	文静	500000
wenju	文具|稳居	500000|500000
wenquan	温泉	500000
wenqi	问起	500000
wenqing	温情	500000
wenxue	文学	500000
wenxun	问询|闻讯	500000|500000
wenxi	温习	500000
wenxian	文献	500000
wenxiang	蚊香	500000
wenxin	温馨	500000
wenxiong	文胸	500000
wenzhai	文摘	500000
wenzhang	文章|蚊帐	500000|500000
wenzhe	吻着	500000
wenzhi	闻之	500000
wenzhou	温州	500000
wenzhong	文中|稳重	500000|500000
wenzhu	稳住	500000
wenchuan	汶川	500000
wenchuang	温床	500000
wencha	温差	500000
wenchang	文昌	500000
wenchong	蚊虫	500000
wenshun	温顺	500000
wenshan	文山	500000
wenshen	纹身	500000
wenshi	文史|温室|问世	500000|500000|500000
wenshu	文书	500000
wenshui	温水	500000
wenrun	温润	500000
wenre	温热	500000
wenren	文人	500000
wenrou	温柔	500000
wenze	问责	500000
wenzi	文字|蚊子	500000|500000
wencun	温存	500000
wencai	文采	500000
wenyuan	文员	500000
wenya	文雅	500000
wenyan	文言|闻言	500000|500000
wenyi	文艺|瘟疫	500000|500000
wenwan	温婉	500000
wenwang	温网	500000
wenwen	文文|稳稳|问问|闻闻|雯雯	500000|500000|500000|500000|500000
wenwo	问我	500000
wenwu	文武|文物	500000|500000
wenan	文案	500000
wengweng	嗡嗡	500000
weiba	尾巴	500000
weiban	为伴	500000
weiben	为本	500000
weibei	未被|违背	500000|500000
weibi	未必	500000
weibian	未变	500000
weibing	卫兵|胃病	500000|500000
weibo	微波|微薄|韦伯	500000|500000|500000
weibu	尾部|胃部	500000|500000
weipai	委派	500000
weipan	尾盘	500000
weiman	未满	500000
weimeng	威猛	500000
weimei	为每|唯美	500000|500000
weimi	微米|萎靡	500000|500000
weimian	卫冕|未免	500000|500000
weimiao	为妙|微妙	500000|500000
weimin	为民	500000
weiming	为名	500000
weimu	帷幕	500000
weifa	违法	500000
weifan	违反	500000
weifang	危房|潍坊	500000|500000
weifen	微分	500000
weifeng	威风|微风	500000|500000
weifu	为辅	500000
weida	伟大	500000
